Product_id,Store_id,Sale_date,Sale_amount
1290,203,1:10:1976,23
260,189,24:8:1995,11
106,53,5:2:1987,3
4431,55,25:11:1999,16
4739,159,17:7:1983,20
903,128,10:10:1938,10
4876,17,29:10:1920,25
752,211,14:4:1980,36
3369,106,8:3:1929,9
978,63,17:10:2014,27
5075,164,22:10:1961,9
2944,59,24:6:1999,24
559,110,13:10:2004,37
3496,117,1:3:1922,4
1139,90,15:7:1982,4
699,138,22:4:1987,26
1998,52,29:12:2010,33
2610,176,26:4:1985,14
3697,109,12:2:2012,14
1576,112,12:11:2013,31
2254,196,11:4:2012,26
1922,208,31:1:1988,4
4306,68,9:7:2012,16
4672,206,25:7:2010,51
4653,164,6:3:2018,41
957,55,18:7:2015,24
2666,136,18:4:2018,8
1835,94,17:7:1980,5
2741,189,2:11:2007,22
2322,121,15:11:2005,25
664,106,22:5:1982,51
2098,150,3:3:1970,6
2711,68,13:10:2011,30
4378,3,12:7:2010,6
3933,128,6:8:1927,26
2562,11,9:9:1912,10
4146,60,5:2:2017,5
3115,93,22:2:1948,39
2443,208,1:8:1990,21
837,64,6:2:2001,34
2482,158,29:12:1973,11
2925,122,17:2:1945,36
1545,177,31:3:1980,25
4612,142,27:11:1983,46
4424,90,17:7:2013,45
4847,4,5:1:1989,31
3888,23,23:9:2005,4
2311,203,18:3:1965,51
3859,45,12:4:2016,9
1614,50,15:2:2017,4
4194,132,26:4:1933,31
4051,141,23:5:2013,16
319,146,12:1:2004,51
2130,76,6:3:1950,24
3865,145,14:3:2000,24
99,205,15:4:2017,2
2945,67,16:7:1967,6
2937,146,25:2:1998,1
4132,77,12:9:1937,25
1527,15,12:1:2010,31
390,112,3:2:2017,14
1138,2,10:6:1964,14
4897,18,7:1:1985,36
4810,46,6:12:1966,36
4046,11,1:9:1955,51
949,81,15:1:1990,6
239,133,30:1:1991,21
1952,65,15:12:2004,0
2610,148,25:12:2000,1
1898,135,20:9:1970,15
1188,52,24:9:2010,1
370,18,27:10:2010,30
4676,32,8:4:2014,9
4892,149,17:9:1977,23
2392,159,1:11:2009,6
661,148,8:2:1958,19
2196,66,7:3:1995,41
3225,104,6:2:2007,26
1265,145,22:11:1992,12
3574,18,6:11:1993,2
5019,12,8:10:2015,17
2078,212,15:8:1967,12
1969,110,10:9:1926,41
3804,44,23:1:2009,6
4790,92,31:8:2018,17
4055,59,28:7:2008,31
1628,204,15:3:1949,30
3782,187,8:2:1996,2
4433,41,1:2:1991,41
3143,206,14:5:2010,6
4597,27,23:6:2002,19
4399,121,9:8:2006,15
1048,117,17:2:1965,15
1293,224,22:12:2015,51
2197,7,19:9:2017,14
2761,116,3:11:1999,26
4164,122,13:2:2015,5
1914,103,18:6:1981,24
1359,58,15:7:1966,32
1198,73,19:4:1963,1
4586,143,27:8:2009,24
3984,28,28:7:2000,21
1795,149,16:3:1969,16
4169,147,7:10:1968,7
5021,114,24:5:2018,13
3150,192,20:10:2013,0
1505,134,28:12:1993,1
3748,75,21:1:1940,25
2947,109,18:8:2014,17
3093,191,12:6:1964,16
493,8,14:9:2016,35
3738,71,28:12:2013,5
1024,82,10:10:1951,23
1577,215,16:4:2007,11
2066,200,4:7:1950,26
1616,77,28:2:1954,25
2924,224,24:5:2018,7
4207,63,27:7:1987,6
2790,187,16:3:1971,17
4378,199,22:2:2018,10
4814,174,19:10:2014,2
92,137,27:10:1988,24
3680,155,19:10:1989,26
2443,134,8:8:2007,21
2972,53,23:5:1916,26
2826,121,6:2:2016,31
1952,185,28:5:2001,5
2414,184,21:2:1915,6
2903,96,22:5:2015,9
3820,190,5:6:1971,26
423,137,20:5:2015,0
198,220,20:6:2005,26
3977,117,16:10:1939,29
4619,6,19:4:1979,1
4649,43,31:5:1949,29
4355,186,14:8:2013,5
5055,187,25:9:1991,1
629,172,10:11:1966,16
2345,38,1:5:2014,14
3221,109,20:6:2007,14
1396,82,9:8:2012,36
2025,67,11:1:1954,21
4041,172,22:7:1973,13
4582,90,27:6:1994,12
2706,8,8:12:2014,39
3072,41,8:8:1974,18
2332,27,1:9:2005,13
491,224,31:4:2013,33
1870,224,4:12:2014,21
748,150,10:10:1977,16
192,88,27:11:1986,6
3828,192,6:2:2015,21
3987,219,12:1:1921,27
2850,197,18:6:1993,12
2495,163,26:11:1996,6
3106,125,29:1:2015,15
3374,105,21:6:2016,16
1696,127,1:10:1952,8
1996,176,9:5:1997,29
691,26,19:11:2001,31
1540,205,15:6:1984,2
1930,180,18:9:1943,29
1992,17,21:11:1944,6
1116,8,15:12:2014,38
192,14,7:7:1999,26
3626,108,3:1:1999,0
3339,6,30:8:1990,3
1215,183,12:7:1982,51
3979,34,21:7:1939,31
3927,31,26:7:1956,41
3753,167,1:6:2005,32
1648,1,27:4:2018,16
1029,115,27:2:2010,20
110,11,27:11:2010,1
3749,118,17:5:2016,46
4838,188,13:5:2001,3
4440,181,19:8:1943,41
366,204,22:11:2016,41
1294,47,20:11:1979,6
307,6,28:7:2017,26
1731,3,23:10:1994,21
2908,226,9:8:2009,23
1609,194,12:7:2018,51
1457,16,3:3:1931,9
40,38,3:2:1997,19
1505,16,24:2:1943,2
3486,229,15:8:1933,28
3164,62,25:3:1995,21
4105,207,17:12:2002,31
2535,9,27:10:2004,6
2180,52,23:6:1960,35
2301,3,3:1:2015,26
3844,154,14:2:2017,5
47,219,23:12:1960,29
2171,10,26:1:2013,15
1599,14,18:8:2009,1
448,187,13:5:1991,11
1833,214,6:4:1990,15
3633,206,17:2:2014,1
419,66,31:7:2008,20
1549,129,2:11:1997,51
2358,11,17:7:1970,31
3121,65,7:3:2006,4
1267,55,16:7:1955,6
2575,88,27:2:1910,16
1165,23,13:8:2008,36
2189,21,22:7:2015,7
1529,211,19:9:1979,4
3321,136,17:7:2015,16
2271,134,20:5:1974,11
2612,85,15:9:1997,16
3156,69,9:7:2010,6
1005,153,15:1:2012,1
424,162,4:1:2008,20
966,105,13:8:1994,8
3984,46,23:2:1956,14
600,145,22:1:2000,29
4670,180,6:1:2005,6
1157,80,13:5:2003,46
3294,121,31:3:1981,12
3370,81,5:5:2005,31
2432,23,3:5:2006,9
3539,133,20:2:2012,21
5093,193,15:11:1967,11
3150,93,1:3:1960,3
1233,202,7:5:2009,6
1853,196,26:7:1932,37
2804,47,11:5:1994,6
2881,98,19:10:2014,10
4642,180,25:3:2000,32
4140,52,18:12:1979,36
1606,139,11:8:2010,22
2665,16,11:9:1983,5
3021,15,14:1:2008,21
5039,61,23:4:1956,6
1569,167,19:3:2010,4
3846,151,14:12:2016,30
4530,159,5:5:1991,16
4851,88,5:2:1928,21
3226,145,15:11:2002,12
260,139,28:7:2017,3
459,193,8:2:1965,26
4898,172,24:3:2002,15
936,199,13:12:2018,8
3476,218,31:7:1938,22
5009,30,19:5:2015,28
3233,21,7:12:2017,16
2118,106,12:6:1971,4
4991,162,8:2:2011,11
2009,24,22:3:1994,46
3849,52,21:11:1982,39
4454,70,24:3:1926,41
3918,70,26:5:1997,41
1410,209,10:11:1998,21
3037,219,1:3:2009,14
4542,206,30:11:2011,20
2028,87,31:11:1975,20
5018,25,19:10:1945,34
4662,159,23:5:2005,3
223,82,24:6:1999,11
910,149,7:4:2015,4
398,222,29:5:1994,23
3234,55,29:3:1966,11
2546,122,8:11:1958,4
1761,13,19:1:1995,10
2007,35,20:10:1985,15
853,81,18:1:1939,22
4133,209,29:8:1974,41
718,145,11:4:1989,9
3560,107,18:12:1951,1
3224,193,29:12:1976,31
2333,205,16:5:1934,10
1990,221,6:10:2003,24
681,196,28:10:1965,4
4115,107,4:6:1987,2
3308,139,25:3:2015,14
152,190,22:2:1996,11
2296,79,25:1:1997,6
3702,158,21:5:1978,0
3740,213,8:11:1975,11
2308,171,30:5:1973,6
4348,212,2:4:1971,46
1865,33,1:12:2004,9
4730,205,30:1:1942,11
1921,158,20:10:1973,31
3702,16,5:4:1980,3
221,159,25:3:1980,31
1945,73,7:5:2018,25
1747,137,14:1:2011,14
1074,232,27:2:2007,2
1704,20,7:8:2008,12
428,207,16:5:2000,16
4400,42,29:1:2001,7
2237,28,3:6:2016,11
2333,110,5:2:1927,7
449,167,9:6:2007,31
224,201,14:11:1968,4
2524,31,23:11:1944,56
1474,39,1:7:2012,25
2271,118,16:2:2013,1
27,207,2:6:2003,16
143,99,13:7:2016,25
4811,15,29:3:2008,2
1506,215,5:9:2012,41
3553,94,10:11:1963,3
4452,151,7:9:1995,6
1119,140,21:12:2008,19
2562,49,26:6:2004,26
4000,69,1:12:2016,13
1252,195,28:3:2015,17
4380,12,29:10:1991,17
2441,125,27:5:1990,5
1844,3,5:11:2003,4
4039,208,13:4:1994,1
2631,199,4:10:2018,6
3657,111,12:12:2012,1
2883,9,24:9:1992,31
400,42,9:8:2009,29
698,167,29:8:1974,8
1736,170,3:3:2015,41
3775,138,31:9:2010,20
4355,143,23:5:2002,2
3560,89,8:6:1998,5
2847,14,27:2:2000,29
1523,35,8:12:2018,5
3507,159,25:10:2017,31
4867,67,14:9:1989,26
4622,43,2:6:1987,41
4400,173,23:12:2011,8
2833,43,7:6:1946,12
3332,6,24:5:1991,5
3803,172,8:6:1964,6
2820,72,27:11:1978,18
1132,160,3:5:1951,0
3610,179,10:2:2012,13
4438,55,2:10:1959,4
3140,119,19:10:1906,4
1212,67,13:4:2014,13
893,230,16:7:2014,41
3742,9,20:7:1970,1
4371,96,26:8:2018,6
3725,203,1:9:1953,9
1540,200,30:3:1982,3
3312,132,18:8:1930,29
3780,18,16:10:2008,7
1795,52,10:7:1968,9
546,62,19:11:2001,15
1571,218,22:4:1982,1
3136,199,18:7:2018,9
4125,160,10:8:1967,23
4064,109,22:1:2018,21
736,97,3:2:2002,24
2077,50,26:11:2018,26
389,206,20:11:2017,11
1095,168,21:9:2005,10
3788,39,28:3:1995,11
2315,55,21:9:1960,18
1900,133,10:9:2014,20
1730,21,17:12:2015,20
3619,52,25:8:1990,4
3511,183,10:10:1991,4
1976,199,31:5:2018,17
3237,5,5:10:2011,26
3314,21,16:6:2018,21
3979,75,1:5:1957,21
4476,184,23:2:1955,1
2616,187,10:1:1995,26
2670,85,20:4:2002,11
2962,182,29:11:1983,25
3294,118,27:9:2008,11
3251,138,27:1:1981,41
2568,155,26:9:1990,11
4130,149,16:10:2008,29
365,152,8:9:1989,25
4287,48,18:4:1947,21
4432,56,28:4:1946,2
1119,208,25:8:1995,26
434,1,4:5:1999,3
5083,223,21:5:1984,0
765,200,20:1:1948,6
3134,16,22:2:1956,4
3275,195,3:10:2017,20
4989,128,13:6:1955,26
4306,166,10:11:1977,16
2337,9,11:11:1996,30
3256,222,19:8:2009,19
507,224,31:12:2017,26
2483,154,1:9:2018,39
3149,222,25:4:1995,26
3258,168,12:3:1977,51
4196,36,22:11:1994,4
1505,44,10:7:2012,11
1494,113,3:7:2011,19
1107,212,26:7:1966,56
3389,55,7:12:1939,16
1431,8,17:8:1978,10
3977,34,26:10:1994,20
3153,21,23:2:2018,23
2363,104,3:12:1954,16
654,65,11:7:2015,10
708,85,6:6:1994,6
803,65,23:6:2009,6
4018,182,20:4:2007,24
3168,63,5:4:2008,4
2030,126,1:10:1995,28
3449,33,11:1:1998,21
4605,182,11:9:1988,41
4155,195,21:9:2013,51
3529,22,12:7:2001,4
3775,141,26:3:1983,5
2590,184,14:11:1921,21
2999,160,6:7:1974,2
1339,221,17:4:1980,2
4095,58,12:8:2016,0
4318,104,25:7:1992,31
2982,161,26:4:1969,1
1757,119,21:9:1978,6
3483,5,31:12:1999,0
2187,57,14:11:1927,51
1729,167,15:9:1957,14
2340,41,2:1:2007,31
2091,87,21:4:2003,29
309,97,11:2:2007,5
2614,50,10:11:2018,13
2530,50,14:1:2018,1
606,16,22:12:1926,16
2514,73,4:10:2018,5
464,100,12:3:1979,21
768,180,27:1:1940,4
135,102,24:5:2009,24
5043,75,9:7:1967,5
4839,179,3:7:2014,8
3357,162,19:7:2012,9
3641,45,14:10:2013,15
3124,59,18:3:2008,7
2285,150,31:4:2003,26
1779,170,22:1:2012,27
410,198,28:12:1927,7
3425,25,4:2:1944,34
876,132,21:8:1987,25
1788,114,21:5:2007,31
2333,138,23:11:1979,8
2221,227,18:5:1950,9
2828,114,9:3:2009,16
127,36,11:4:2009,56
3420,13,1:5:2001,11
2097,125,6:4:1973,6
353,187,25:7:1955,25
5110,188,7:5:2018,19
3079,229,11:11:1927,6
1831,67,4:10:1961,51
439,159,24:1:2002,21
2456,174,29:9:2003,41
3782,226,15:1:1988,1
855,210,10:5:2016,21
4431,94,30:8:2013,11
4602,18,12:6:2002,46
4688,21,11:12:2017,1
3713,36,8:8:1992,31
1300,163,5:3:1993,21
4049,161,20:2:1993,4
3486,35,8:3:1978,26
429,226,9:3:1973,10
4681,84,25:4:1908,1
689,167,15:7:1994,4
3998,81,11:1:1961,31
4285,194,23:10:2018,46
1171,22,21:5:1975,26
1805,209,27:9:2003,40
3830,223,20:6:2018,26
3612,49,26:3:1990,24
3152,99,3:7:2014,27
4456,134,26:5:1976,16
813,70,5:11:1943,31
789,207,14:3:1993,16
2951,110,26:7:2017,16
2170,231,27:10:2015,16
2687,52,30:5:2012,33
1731,71,8:2:2017,9
3302,66,9:11:2013,4
2596,168,27:12:1978,36
1823,205,5:10:1927,25
3240,134,9:1:1976,31
3325,112,5:3:2014,4
3762,175,23:6:1992,7
2036,17,15:9:1990,4
3923,201,11:9:1973,17
401,192,26:10:1996,15
2863,25,1:9:1941,4
352,26,15:4:1987,6
3095,32,10:6:2009,11
875,149,30:12:1978,6
4211,58,16:1:2001,36
3828,60,9:5:2017,9
4161,39,30:6:1946,21
1117,3,23:11:2017,31
1825,11,6:4:1964,16
762,53,10:11:1907,11
4817,210,19:6:2017,31
1514,1,16:12:1993,2
2601,67,15:8:1965,31
2137,164,2:12:1987,31
2984,62,29:1:2006,31
854,80,10:12:2014,15
4040,216,11:11:2012,8
1089,139,29:10:2017,41
5093,204,3:6:1982,5
4693,52,1:5:1964,30
3626,61,17:2:2018,11
2740,47,7:8:1965,13
4618,207,11:7:1999,56
1169,48,2:12:1943,21
3840,180,2:12:1983,44
4352,29,23:4:1995,24
1596,34,27:4:2006,9
67,84,3:6:1976,3
3352,130,26:6:1916,26
3596,180,7:3:1915,2
2153,156,14:8:1974,4
313,112,12:5:2018,6
913,128,22:7:1948,41
5041,95,20:2:1974,31
11,38,29:1:2002,29
1787,32,5:10:2007,8
4093,213,29:6:1958,13
2939,185,7:9:2006,4
4394,25,6:6:1996,21
4960,159,22:10:1994,10
1567,118,2:8:2016,46
4960,65,4:4:2016,5
2596,106,25:1:1980,26
4283,46,1:7:1975,28
3436,56,1:4:1924,16
3204,29,18:8:2018,4
4684,216,8:11:2017,20
3793,156,28:6:1993,32
1061,218,9:7:1996,2
1204,192,16:8:1982,1
5044,138,28:4:1987,6
532,180,3:12:1910,14
3684,150,3:12:2000,34
782,142,23:2:1983,26
2368,179,28:5:2013,6
4377,116,2:2:2007,24
2472,142,31:7:1996,46
3169,45,2:4:2018,11
3435,31,14:4:1993,11
2723,146,20:2:1999,3
1326,113,14:3:2005,35
3965,219,15:1:1945,2
682,157,10:8:2017,46
827,159,5:2:1987,9
1553,101,15:2:1987,14
2986,4,4:4:1991,20
3752,76,5:3:1955,7
2829,133,9:5:2006,8
1544,60,8:9:2017,15
3049,162,24:9:1995,36
2807,64,5:1:2003,1
1103,130,28:3:1951,21
3884,8,11:2:2009,4
888,37,10:4:2011,4
3928,100,22:1:2011,15
3928,213,11:12:1996,37
1980,64,10:11:2006,1
1664,154,6:11:2015,39
3255,55,13:8:1980,4
4813,197,27:9:1994,11
4269,187,4:10:1962,11
1729,5,1:1:1975,9
3049,25,31:6:1926,46
3298,87,8:11:1997,7
4363,42,16:12:2015,11
3236,90,22:11:1971,21
4488,205,18:11:2016,2
1092,86,4:5:2012,29
2510,216,23:8:2017,36
4347,141,16:8:1998,56
1975,54,7:11:2005,11
2501,66,9:3:2005,22
2973,91,20:7:2001,19
3509,71,17:2:2007,45
1676,107,14:4:1986,14
2698,107,4:3:1922,0
235,161,7:7:1992,19
30,9,31:8:1977,1
497,164,13:6:1985,11
99,213,8:10:1992,11
2683,141,11:10:1932,16
2611,128,8:8:1932,36
4974,28,4:5:2016,16
1075,3,25:1:2007,28
1197,162,3:2:1997,20
48,161,8:8:1957,22
2783,15,26:8:2013,10
4837,198,2:1:2007,11
4172,212,2:12:1997,16
4562,156,15:6:1979,31
2180,140,21:6:2015,39
696,61,15:1:1991,2
325,179,11:10:2014,34
2375,99,25:9:2015,28
415,210,23:9:2017,4
87,219,8:8:1963,5
3229,73,25:3:1959,40
3977,9,8:3:1986,25
1659,163,16:1:1998,2
2356,174,21:2:1995,49
1107,217,13:11:2009,36
2701,5,17:11:2008,24
700,157,3:11:1970,41
4448,4,30:10:1986,3
1779,224,12:9:2017,20
1129,14,9:2:1994,1
4773,30,5:4:2016,25
4354,158,27:6:1975,10
3867,189,7:11:2014,19
3357,190,26:12:1980,16
2735,85,9:8:2005,12
1144,142,15:3:1992,31
1625,114,5:10:2009,6
3981,217,28:10:2008,51
2311,70,23:1:2006,36
4635,82,3:8:1992,15
251,194,3:12:2018,11
4229,181,12:10:1951,41
1282,124,2:4:2016,36
2371,121,5:12:1998,1
911,90,14:11:2010,31
2609,113,5:4:1951,14
2564,85,10:4:2003,6
3977,130,18:2:1994,16
2622,131,19:9:1994,12
80,32,7:9:2010,36
3563,99,7:8:2017,31
4188,98,18:2:2005,30
357,188,30:4:2015,1
244,93,21:7:1981,6
2254,207,28:11:2000,31
2575,100,7:7:2013,46
2435,17,16:8:1977,4
4767,157,29:5:1988,6
856,46,3:11:1997,6
1838,64,22:1:2010,39
4005,144,19:6:2008,20
3748,146,3:10:2016,24
3668,54,7:8:2011,10
1399,151,31:10:2001,7
876,152,29:12:1995,26
2157,156,29:11:2016,30
4158,127,25:11:1916,31
2794,82,28:6:1948,14
2237,210,9:12:2018,9
1025,175,29:3:2007,29
1284,212,24:1:1978,26
3608,80,20:8:2015,21
3679,194,23:12:2018,18
1274,194,4:12:2018,15
1094,33,30:12:2010,24
2039,174,7:8:2002,6
642,28,13:8:1998,26
2124,59,17:5:2003,6
3180,212,24:6:2017,26
14,230,5:9:2008,15
3251,57,24:2:1985,30
4228,38,1:11:1970,13
2272,150,16:11:1990,46
1604,179,28:10:2015,39
3771,17,25:6:1982,9
4266,29,4:9:1999,29
2889,216,19:5:2011,9
1376,225,19:6:1987,5
2268,200,29:11:2002,46
1702,30,5:7:2016,6
1643,96,27:7:2018,33
3247,231,2:1:1979,11
4857,99,31:8:2015,5
709,130,3:4:1909,46
4839,99,28:12:2018,7
2803,189,11:7:1994,20
3846,162,30:12:2003,46
1627,145,4:5:2000,28
1030,82,19:10:1981,1
2580,80,2:6:2011,46
5037,37,17:7:2004,31
4517,17,4:3:1982,8
2195,72,11:10:1997,17
2307,83,6:9:1961,0
3158,168,5:10:1982,0
2105,54,29:5:1997,25
1979,79,4:4:2016,21
3816,142,23:1:1985,17
3100,153,27:4:2012,46
4330,145,27:4:2015,36
1537,232,19:1:1948,1
1860,8,26:4:1999,38
3985,230,3:8:2013,29
790,139,18:5:2017,41
54,1,12:2:2004,26
259,174,11:2:2018,49
3574,178,27:11:2000,1
6,24,4:3:2008,35
1448,62,8:11:2017,15
1818,35,14:10:2007,11
4696,30,5:1:2016,19
4537,207,13:11:2009,3
1438,107,14:11:2011,10
4882,231,28:7:1964,6
11,106,2:4:1953,4
2090,222,14:6:1992,20
1184,206,29:4:2014,9
2790,18,11:9:2010,24
1078,51,23:2:1973,30
249,167,17:2:1979,24
132,95,10:1:1993,2
73,112,10:7:2013,40
559,163,28:5:1979,21
2141,199,29:10:2018,19
216,192,27:6:1983,8
3653,133,19:7:1995,51
4464,102,25:3:2010,2
2992,35,19:1:1971,19
5020,87,18:8:1940,33
2261,111,8:3:2018,11
4957,161,21:9:1958,7
4580,35,19:4:2018,17
1423,89,25:3:2014,10
4834,104,18:5:1953,20
1302,155,30:5:1921,40
1381,33,27:2:2011,10
4123,118,18:1:2016,46
14,91,4:8:1988,29
5106,165,4:10:2005,14
3616,112,2:8:2018,40
1463,82,25:2:1985,29
4523,132,13:3:2011,3
4320,100,13:12:1987,1
4911,7,15:3:2017,16
4929,199,13:11:2018,11
4607,50,6:6:2017,32
4945,51,11:11:1977,5
608,190,10:2:1976,12
3581,125,4:1:1933,1
4645,182,5:12:1985,6
1956,19,12:10:1974,32
1181,13,28:11:1999,36
1966,220,17:9:2009,1
354,66,24:9:2007,11
525,116,19:1:2004,14
1386,105,13:9:2009,5
3341,222,4:11:1991,21
1206,108,12:11:2011,1
2352,211,25:1:2003,3
74,104,26:12:1960,16
3996,176,30:4:1969,9
4664,99,19:7:2016,35
618,164,9:5:1979,36
4269,81,26:10:1953,21
1701,87,27:6:1952,24
3451,102,3:10:1978,21
4310,183,11:4:2016,29
4676,183,1:9:1977,1
2267,68,12:8:2003,3
3048,74,7:2:1997,2
802,188,31:3:2018,31
2243,125,13:12:1970,1
1859,90,6:8:1985,9
3504,122,8:9:2001,39
467,160,1:10:2006,12
2159,32,7:1:1998,14
1169,92,6:7:2012,1
1880,150,10:10:2012,45
2860,112,26:3:2014,26
1542,210,27:10:2017,26
1138,18,16:9:1987,32
99,119,31:12:1920,3
1003,98,17:8:1998,16
2808,155,4:6:1946,8
1644,27,5:12:2018,15
2411,118,17:12:2016,36
2384,49,8:4:1995,24
2488,143,1:6:2007,16
4483,169,31:11:1948,32
3781,98,26:11:1999,31
3117,159,13:6:2002,3
22,53,31:2:1978,21
1671,121,31:1:1994,16
3337,129,11:3:1967,31
814,66,20:2:2003,31
2552,139,22:3:2013,8
1015,66,28:12:2012,11
4372,195,14:1:2004,13
2720,201,10:2:2010,24
1521,197,3:4:2007,51
1766,3,28:8:1992,3
1592,195,20:6:2000,26
403,126,6:6:1991,46
1425,37,27:3:2011,7
3840,183,13:3:1978,21
3126,23,27:12:1991,28
1992,28,10:10:2017,7
2763,97,27:11:1991,24
4770,187,30:4:1945,11
4720,45,26:3:2016,10
2396,47,23:6:1939,9
3026,162,25:5:2007,36
1137,91,6:10:1988,28
300,174,20:2:2009,31
527,217,27:9:1994,4
1307,33,20:1:1995,4
4482,106,19:11:1952,31
105,149,22:4:1993,28
2536,48,1:8:1943,19
3170,170,17:11:2013,36
2473,73,27:8:1990,9
4430,230,1:5:1987,28
2299,170,12:5:2005,16
725,26,11:8:1967,34
2558,28,25:9:1999,20
702,64,14:1:2005,16
894,91,17:10:1995,16
758,210,27:8:2016,1
4531,106,25:3:1917,16
289,53,12:9:1920,1
2046,195,29:1:2016,46
1185,3,18:6:2012,26
3428,27,25:7:2010,46
1810,127,30:3:1961,1
644,75,17:12:1940,16
2509,57,3:5:1984,1
3575,122,3:2:1990,35
987,130,22:4:2015,41
3666,86,1:8:1997,13
3836,27,18:8:2011,19
232,10,18:12:2014,31
1373,198,12:5:1976,5
3387,2,20:3:1946,25
2807,159,29:11:2006,14
2123,82,8:7:1942,14
3481,228,9:12:2008,4
3283,222,11:7:1997,6
138,15,23:10:2018,15
4496,139,31:3:2014,31
4183,189,17:2:2015,1
37,59,19:10:2006,8
4404,48,11:3:1989,26
1885,206,16:5:2013,26
2777,200,15:4:2017,7
4195,125,11:2:1938,21
338,47,4:12:1987,46
2375,64,3:2:2001,33
193,203,8:11:2016,22
925,8,30:4:1982,7
1498,4,18:7:1983,41
367,208,19:10:1995,6
260,110,2:6:1940,9
4185,172,4:2:1998,11
2418,41,14:4:1988,21
2449,117,17:11:1953,27
3146,220,2:1:2017,0
2638,139,21:7:2007,21
1877,170,23:7:2015,17
1026,10,8:5:1988,14
2718,203,25:5:2002,9
3253,32,9:4:2012,1
4959,52,3:8:1953,21
749,91,30:9:1999,16
441,41,23:12:1960,26
302,72,9:6:1977,26
1478,191,27:4:2000,41
4790,158,12:8:2004,23
2428,7,8:12:2016,21
738,107,22:3:1909,21
4551,213,9:11:1952,2
2280,141,8:7:1991,21
4520,224,17:12:2017,31
1325,225,16:11:1995,18
2768,51,22:10:2009,51
870,200,1:2:1940,24
1497,144,6:8:2018,10
2620,62,13:9:2012,26
696,12,14:8:1995,10
3527,77,25:2:1968,30
2846,79,30:3:2012,1
2702,47,5:4:1974,4
580,195,10:6:2007,8
5051,18,3:1:2016,31
1424,28,21:4:2014,20
4905,205,30:6:2012,31
2084,160,12:4:2012,41
399,119,24:11:2001,27
4812,180,12:8:1928,8
4504,151,9:5:2010,34
537,94,24:11:1968,11
916,223,2:4:2008,21
1805,203,25:4:1997,31
1172,105,29:6:1987,16
272,85,27:7:2007,16
816,68,28:10:2006,25
160,23,30:9:1999,15
2827,137,27:11:1981,11
1742,76,24:4:1992,36
3904,16,9:1:1974,51
5093,129,1:1:2000,10
5006,134,7:6:1974,4
2916,20,28:3:2010,41
1221,176,14:7:1986,29
4850,77,12:8:1967,30
1088,226,30:9:1982,7
3491,145,6:8:2007,6
4361,16,26:11:1930,14
823,30,20:9:2015,11
3022,126,22:2:1998,14
2860,218,16:6:1977,4
1397,108,28:11:2002,30
475,125,15:8:1998,6
2012,218,29:6:2018,21
3952,38,7:12:2007,31
1236,26,17:4:1988,31
1398,161,22:4:2007,0
1805,164,25:12:1970,21
4723,190,27:4:2016,15
3689,3,1:3:1999,11
2530,214,11:8:1986,1
808,61,24:1:1965,21
1733,119,31:7:1977,1
3170,176,26:7:2011,34
2667,208,11:3:1988,30
4858,25,17:2:2016,4
2262,207,21:1:1997,17
1310,231,13:11:2018,17
142,174,3:2:2003,6
369,222,17:6:1996,31
3920,165,16:12:1999,29
1463,198,3:6:1929,30
118,201,18:10:1983,56
3722,217,28:3:1978,34
4619,82,13:2:1936,4
2874,156,29:7:1990,9
3185,220,10:1:2017,16
162,214,10:2:1920,15
80,20,13:9:1998,13
3414,124,29:12:2013,36
3414,227,11:11:2017,50
304,198,1:9:2000,9
3805,96,19:4:2018,36
2884,179,11:4:2013,29
1100,85,31:6:1986,61
2817,168,29:11:1942,35
1554,60,7:9:2017,39
1210,199,16:7:2018,11
2821,132,19:12:1962,4
304,186,26:4:1988,16
2913,133,18:6:1987,11
2392,192,5:11:1978,8
3405,50,23:10:2018,1
3247,199,27:2:2018,16
2593,12,19:6:2010,22
1597,192,10:6:1997,36
2424,139,4:4:2011,4
143,57,30:8:1997,55
573,112,18:11:2018,15
824,179,20:12:2013,46
4037,175,6:9:2017,32
5024,149,2:4:2018,24
2490,217,31:10:1982,6
1015,81,15:11:1974,1
4389,7,26:9:2017,34
4039,171,20:10:1956,11
3662,89,22:12:2014,21
239,113,24:3:1969,2
3589,141,2:7:1969,26
3673,21,23:5:2018,41
865,163,3:9:2010,14
1691,70,18:5:1963,29
22,53,13:3:1974,30
3444,13,14:11:2005,1
4360,37,4:1:2000,18
4752,196,29:9:1969,31
3843,144,1:10:2015,9
2347,57,25:9:1964,14
2432,87,15:1:1971,16
2441,161,2:7:1984,6
3586,133,15:6:2000,31
3103,24,20:10:1984,11
4653,99,10:8:2014,46
1876,77,13:7:1977,31
4054,16,24:8:1936,26
1698,172,31:10:1997,15
3463,205,15:8:1952,5
2613,132,4:6:2008,31
1471,61,30:10:1999,0
4339,79,26:5:1994,32
4627,138,14:7:1977,22
2468,40,28:9:1969,33
3004,139,14:9:2012,14
4466,104,31:7:1959,31
4878,11,6:4:1960,10
3093,34,13:9:1976,0
511,27,15:10:2017,9
1552,180,22:11:1977,9
3843,152,14:1:1995,1
1409,96,10:7:2017,31
3770,8,24:10:2013,27
1325,231,26:2:2002,19
21,118,15:9:2018,16
2076,141,18:11:1975,4
3086,94,18:11:1990,40
920,75,20:2:1976,16
3397,203,31:5:1967,9
4887,69,26:3:2008,55
